vehicle_id,day,odometer_km,engine_temp_c,vibration_g,battery_voltage_v,brake_pad_mm,tire_pressure_psi,fuel_efficiency_kmpl,rpm,fault_code_present,failing_component,rul_engine,rul_battery,rul_brakes,rul_tires,fault_label
25,169,33029,95.47,0.324,12.67,8.57,31.86,15.3,2036,0,none,999,999,999,999,0
25,170,33248,93.42,0.295,12.54,8.57,31.75,15.76,2080,0,none,999,999,999,999,0
25,171,33328,93.12,0.323,12.53,8.57,31.41,15.09,2047,0,none,999,999,999,999,0
25,172,33423,95.75,0.31,12.5,8.56,31.67,15.45,2159,0,none,999,999,999,999,0
25,173,33561,95.15,0.35,12.52,8.56,31.81,15.32,2089,0,none,999,999,999,999,0
25,174,33703,95.37,0.317,12.47,8.55,31.72,14.84,2045,0,none,999,999,999,999,0
25,175,33920,94.43,0.323,12.57,8.55,31.69,15.55,2067,0,none,999,999,999,999,0
25,176,34055,93.85,0.287,12.61,8.55,31.18,15.67,2099,0,none,999,999,999,999,0
25,177,34193,96.26,0.31,12.58,8.55,31.32,15.1,2157,0,none,999,999,999,999,0
25,178,34401,90.7,0.316,12.56,8.54,31.52,15.37,2069,0,engine,72,999,999,999,0
25,179,34577,96.36,0.3,12.53,8.54,31.15,15.4,2084,0,engine,71,999,999,999,0
25,180,34733,95.02,0.33,12.51,8.53,31.28,14.84,2124,0,engine,70,999,999,999,0
25,181,34951,95.73,0.333,12.52,8.53,31.27,15.43,2055,0,engine,69,999,999,999,0
25,182,35079,94.08,0.4,12.57,8.52,31.43,15.33,2134,0,engine,68,999,999,999,0
25,183,35264,96.84,0.377,12.48,8.52,31.67,15.07,2108,0,engine,67,999,999,999,0
25,184,35472,95.64,0.375,12.61,8.51,31.48,14.99,2121,0,engine,66,999,999,999,0
25,185,35551,95.28,0.376,12.59,8.51,31.37,15.11,2137,0,engine,65,999,999,999,0
25,186,35702,96.1,0.455,12.49,8.5,31.95,15.35,2097,0,engine,64,999,999,999,0
25,187,35882,97.3,0.44,12.52,8.5,31.62,15.06,2097,0,engine,63,999,999,999,0
25,188,35955,98.62,0.417,12.57,8.5,31.8,14.96,2169,0,engine,62,999,999,999,0
25,189,36169,97.87,0.439,12.53,8.49,31.89,15.2,2080,0,engine,61,999,999,999,0
25,190,36337,98.39,0.494,12.51,8.49,31.32,14.7,2164,1,engine,60,999,999,999,0
25,191,36458,98.3,0.463,12.56,8.48,31.84,14.95,2257,0,engine,59,999,999,999,0
25,192,36624,98.83,0.487,12.54,8.48,31.53,14.68,2102,1,engine,58,999,999,999,0
25,193,36701,101.05,0.497,12.51,8.47,31.13,14.87,2115,0,engine,57,999,999,999,0
25,194,36841,97.34,0.533,12.58,8.47,31.56,14.59,2154,0,engine,56,999,999,999,0
25,195,36993,98.7,0.474,12.59,8.47,31.48,14.39,2244,0,engine,55,999,999,999,0
25,196,37033,101.05,0.55,12.55,8.46,31.3,14.65,2202,0,engine,54,999,999,999,0
25,197,37086,97.86,0.574,12.56,8.46,31.73,14.47,2208,0,engine,53,999,999,999,0
25,198,37268,99.19,0.59,12.53,8.46,31.55,14.5,2165,0,engine,52,999,999,999,0
25,199,37416,98.68,0.582,12.54,8.45,31.85,14.26,2138,1,engine,51,999,999,999,0
25,200,37588,100.3,0.587,12.46,8.45,31.53,14.26,2206,0,engine,50,999,999,999,0
25,201,37710,101.4,0.596,12.52,8.45,31.14,14.48,2187,0,engine,49,999,999,999,0
25,202,37818,102.91,0.616,12.53,8.44,31.48,14.32,2255,0,engine,48,999,999,999,0
25,203,37886,100.12,0.639,12.56,8.44,31.81,14.52,2152,1,engine,47,999,999,999,0
25,204,38067,102.28,0.671,12.52,8.43,32.08,14.14,2269,1,engine,46,999,999,999,0
25,205,38235,100.07,0.654,12.47,8.43,31.32,14.14,2204,0,engine,45,999,999,999,0
25,206,38410,105.71,0.672,12.54,8.42,31.61,14.02,2150,0,engine,44,999,999,999,0
25,207,38512,104.02,0.674,12.54,8.42,32.01,13.93,2171,0,engine,43,999,999,999,0
25,208,38615,101.61,0.699,12.55,8.42,31.62,14.11,2217,0,engine,42,999,999,999,0
25,209,38808,104.45,0.723,12.49,8.41,31.11,14.06,2207,0,engine,41,999,999,999,0
25,210,38961,105.8,0.723,12.56,8.41,31.61,13.88,2232,0,engine,40,999,999,999,0
25,211,39123,107.11,0.731,12.51,8.4,31.24,13.99,2244,0,engine,39,999,999,999,0
25,212,39297,105.09,0.735,12.57,8.4,32.12,13.65,2231,0,engine,38,999,999,999,0
25,213,39433,106.34,0.728,12.49,8.39,31.5,13.96,2213,0,engine,37,999,999,999,0
25,214,39581,104.53,0.765,12.45,8.39,31.32,13.88,2285,0,engine,36,999,999,999,0
25,215,39699,103.88,0.776,12.51,8.38,31.35,13.56,2279,0,engine,35,999,999,999,0
25,216,39907,107.29,0.836,12.55,8.38,31.92,13.74,2270,0,engine,34,999,999,999,0
25,217,40097,108.39,0.82,12.58,8.37,31.31,13.54,2190,1,engine,33,999,999,999,0
25,218,40184,108.22,0.81,12.44,8.37,31.32,13.43,2288,1,engine,32,999,999,999,1
25,219,40380,108.59,0.783,12.58,8.37,31.43,12.99,2344,1,engine,31,999,999,999,1
25,220,40530,107.28,0.829,12.53,8.36,31.64,13.24,2247,0,engine,30,999,999,999,1
25,221,40660,109.3,0.872,12.47,8.36,31.48,13.38,2319,0,engine,29,999,999,999,1
25,222,40873,107.19,0.887,12.55,8.36,31.56,13.11,2375,0,engine,28,999,999,999,1
25,223,40980,107.92,0.854,12.55,8.35,31.04,13.22,2232,1,engine,27,999,999,999,1
25,224,41067,107.06,0.901,12.54,8.35,31.52,13.03,2296,1,engine,26,999,999,999,1
25,225,41253,108.39,0.92,12.5,8.34,30.94,12.89,2348,0,engine,25,999,999,999,1
25,226,41390,109.35,0.953,12.43,8.34,31.44,13.06,2310,1,engine,24,999,999,999,1
25,227,41452,107.28,0.98,12.53,8.33,31.51,13.26,2300,0,engine,23,999,999,999,1
25,228,41496,111.8,0.951,12.5,8.33,32.13,13.08,2296,1,engine,22,999,999,999,1
25,229,41552,110.38,0.961,12.61,8.33,31.66,12.78,2301,0,engine,21,999,999,999,1
25,230,41679,111.53,0.975,12.56,8.32,31.58,13.05,2360,0,engine,20,999,999,999,1
25,231,41749,110.66,1.006,12.54,8.32,31.05,12.58,2325,0,engine,19,999,999,999,1
25,232,41883,111.61,0.977,12.54,8.31,31.6,12.53,2356,1,engine,18,999,999,999,1
25,233,41926,111.44,1.007,12.53,8.31,31.46,12.4,2363,1,engine,17,999,999,999,1
25,234,42035,112.28,1.025,12.49,8.3,31.57,12.62,2326,0,engine,16,999,999,999,1
25,235,42165,113.58,1.037,12.5,8.3,31.31,12.34,2358,0,engine,15,999,999,999,1
25,236,42329,113.76,1.041,12.45,8.3,31.93,12.34,2381,1,engine,14,999,999,999,1
25,237,42458,112.5,1.048,12.43,8.29,30.97,13.08,2395,0,engine,13,999,999,999,1
25,238,42555,112.29,1.065,12.45,8.29,31.41,12.42,2355,0,engine,12,999,999,999,1
25,239,42650,111.56,1.081,12.55,8.29,32.05,12.46,2369,0,engine,11,999,999,999,1
25,240,42797,113.9,1.102,12.51,8.28,31.29,12.37,2361,1,engine,10,999,999,999,1
25,241,42999,112.69,1.088,12.56,8.28,32.0,12.53,2432,1,engine,9,999,999,999,1
25,242,43202,113.73,1.103,12.54,8.27,31.22,12.13,2371,0,engine,8,999,999,999,1
25,243,43343,111.71,1.111,12.61,8.27,31.48,12.34,2410,1,engine,7,999,999,999,1
25,244,43515,113.44,1.131,12.63,8.27,31.32,12.52,2382,1,engine,6,999,999,999,1
25,245,43700,113.68,1.154,12.46,8.27,31.59,12.18,2432,0,engine,5,999,999,999,1
25,246,43876,115.63,1.17,12.63,8.26,31.62,11.99,2469,1,engine,4,999,999,999,1
25,247,43952,115.05,1.174,12.44,8.26,31.53,11.96,2333,1,engine,3,999,999,999,1
25,248,44149,116.81,1.178,12.49,8.25,31.74,11.59,2441,0,engine,2,999,999,999,1
25,249,44350,113.81,1.197,12.55,8.25,30.88,11.93,2442,0,engine,1,999,999,999,1
26,0,21189,87.88,0.318,12.5,8.68,31.53,14.49,2211,0,none,999,999,999,999,0
26,1,21348,89.14,0.326,12.55,8.68,31.91,14.3,2177,0,none,999,999,999,999,0
26,2,21537,88.52,0.365,12.6,8.67,31.32,14.24,2231,0,none,999,999,999,999,0
26,3,21753,90.32,0.309,12.51,8.67,31.09,14.46,2177,0,none,999,999,999,999,0
26,4,21836,87.79,0.301,12.58,8.66,31.19,14.4,2226,0,none,999,999,999,999,0
26,5,21973,90.08,0.324,12.51,8.66,31.32,14.33,2212,0,none,999,999,999,999,0
26,6,22043,90.92,0.349,12.59,8.65,31.65,14.6,2203,0,none,999,999,999,999,0
26,7,22084,91.68,0.33,12.61,8.65,31.22,14.68,2199,0,none,999,999,999,999,0
26,8,22286,89.76,0.332,12.57,8.65,30.95,14.73,2192,0,none,999,999,999,999,0
26,9,22332,90.84,0.328,12.56,8.64,31.35,14.63,2189,0,none,999,999,999,999,0
26,10,22417,91.05,0.309,12.61,8.64,31.63,14.42,2174,0,none,999,999,999,999,0
26,11,22623,87.84,0.331,12.58,8.64,31.65,14.2,2143,0,none,999,999,999,999,0
26,12,22771,89.74,0.364,12.6,8.63,31.07,14.47,2220,0,none,999,999,999,999,0
26,13,22853,91.31,0.297,12.56,8.63,31.36,14.29,2236,0,none,999,999,999,999,0
26,14,23054,91.28,0.343,12.58,8.62,31.62,14.5,2146,0,none,999,999,999,999,0
26,15,23259,87.43,0.321,12.54,8.62,31.47,14.15,2198,0,none,999,999,999,999,0
26,16,23438,90.46,0.323,12.58,8.61,31.22,14.24,2244,0,none,999,999,999,999,0
26,17,23603,89.66,0.335,12.55,8.61,31.29,14.56,2122,0,none,999,999,999,999,0
26,18,23810,89.65,0.304,12.51,8.61,32.2,14.48,2204,0,none,999,999,999,999,0
26,19,23981,89.55,0.32,12.48,8.6,31.96,14.36,2148,0,none,999,999,999,999,0
26,20,24070,91.59,0.317,12.58,8.6,31.45,14.34,2160,0,none,999,999,999,999,0
26,21,24211,88.68,0.337,12.51,8.6,31.73,14.33,2186,0,none,999,999,999,999,0
26,22,24266,90.53,0.338,12.5,8.59,31.32,14.35,2251,0,none,999,999,999,999,0
26,23,24365,91.05,0.309,12.54,8.59,31.92,14.45,2215,0,none,999,999,999,999,0
26,24,24526,90.81,0.311,12.66,8.58,31.26,14.58,2201,0,none,999,999,999,999,0
26,25,24634,89.9,0.292,12.57,8.58,31.05,14.48,2175,0,none,999,999,999,999,0
26,26,24795,88.46,0.368,12.73,8.57,32.02,14.07,2126,0,none,999,999,999,999,0
26,27,24873,92.28,0.346,12.59,8.56,31.15,14.32,2185,0,none,999,999,999,999,0
26,28,25001,90.08,0.33,12.56,8.56,31.46,14.36,2150,0,none,999,999,999,999,0
26,29,25043,91.64,0.331,12.57,8.56,31.65,14.41,2227,0,none,999,999,999,999,0
26,30,25131,91.27,0.324,12.63,8.55,31.1,14.33,2214,0,none,999,999,999,999,0
26,31,25346,89.72,0.328,12.57,8.55,31.06,14.48,2130,0,none,999,999,999,999,0
26,32,25527,88.23,0.327,12.55,8.54,31.36,14.39,2144,0,none,999,999,999,999,0
26,33,25575,90.87,0.31,12.58,8.54,31.56,14.4,2171,0,none,999,999,999,999,0
26,34,25741,90.15,0.364,12.59,8.53,31.6,14.59,2163,0,none,999,999,999,999,0
26,35,25951,90.78,0.368,12.53,8.53,31.75,14.43,2166,0,none,999,999,999,999,0
26,36,26156,91.22,0.273,12.6,8.53,31.25,14.28,2198,0,none,999,999,999,999,0
26,37,26363,89.64,0.296,12.6,8.52,31.22,14.69,2196,0,none,999,999,999,999,0
26,38,26556,90.58,0.304,12.57,8.52,31.42,14.42,2233,0,none,999,999,999,999,0
26,39,26599,90.19,0.318,12.62,8.51,31.31,14.01,2044,0,none,999,999,999,999,0
26,40,26696,89.1,0.331,12.61,8.51,31.35,14.09,2166,0,none,999,999,999,999,0
26,41,26889,91.84,0.339,12.49,8.5,31.33,14.51,2182,0,none,999,999,999,999,0
26,42,27074,89.56,0.311,12.63,8.5,30.88,14.06,2152,0,none,999,999,999,999,0
26,43,27229,89.1,0.321,12.59,8.5,31.34,14.32,2153,0,none,999,999,999,999,0
26,44,27438,88.82,0.317,12.6,8.49,31.25,14.19,2193,0,none,999,999,999,999,0
26,45,27508,90.82,0.33,12.52,8.49,31.56,14.25,2215,0,none,999,999,999,999,0
26,46,27698,88.73,0.379,12.46,8.48,30.89,14.6,2217,0,none,999,999,999,999,0
26,47,27882,90.4,0.308,12.57,8.48,31.54,14.48,2155,0,none,999,999,999,999,0
26,48,28077,89.17,0.312,12.57,8.48,31.61,14.01,2102,0,none,999,999,999,999,0
26,49,28240,90.04,0.359,12.57,8.47,31.17,14.04,2148,0,none,999,999,999,999,0
26,50,28383,88.73,0.328,12.57,8.47,31.52,14.05,2136,0,none,999,999,999,999,0
26,51,28526,90.77,0.325,12.59,8.46,31.58,14.26,2154,0,none,999,999,999,999,0
26,52,28619,89.26,0.351,12.66,8.46,31.16,14.61,2180,0,none,999,999,999,999,0
26,53,28672,91.21,0.334,12.56,8.46,31.3,14.13,2158,0,none,999,999,999,999,0
26,54,28840,88.43,0.347,12.6,8.45,30.83,14.95,2182,0,none,999,999,999,999,0
26,55,29000,91.79,0.331,12.52,8.45,31.48,14.08,2176,0,none,999,999,999,999,0
26,56,29163,90.11,0.298,12.54,8.44,30.83,14.5,2189,0,none,999,999,999,999,0
26,57,29296,90.31,0.325,12.55,8.44,31.23,14.22,2228,0,none,999,999,999,999,0
26,58,29388,89.64,0.309,12.68,8.44,31.09,14.21,2181,0,none,999,999,999,999,0
26,59,29604,87.1,0.328,12.52,8.43,31.31,14.21,2138,0,none,999,999,999,999,0
26,60,29737,90.91,0.308,12.56,8.43,31.41,14.04,2136,0,none,999,999,999,999,0
26,61,29791,88.8,0.327,12.59,8.42,31.6,14.51,2229,0,none,999,999,999,999,0
26,62,30007,88.23,0.344,12.65,8.42,31.42,14.61,2225,0,none,999,999,999,999,0
26,63,30059,90.89,0.3,12.59,8.41,31.59,14.09,2258,0,none,999,999,999,999,0
26,64,30233,88.61,0.302,12.57,8.41,31.63,14.48,2250,0,none,999,999,999,999,0
26,65,30302,89.76,0.304,12.65,8.41,31.35,14.43,2214,0,none,999,999,999,999,0
26,66,30508,90.92,0.328,12.43,8.4,31.14,14.08,2258,0,none,999,999,999,999,0
26,67,30705,88.54,0.3,12.59,8.4,31.14,14.32,2126,0,none,999,999,999,999,0
26,68,30855,91.56,0.377,12.61,8.39,31.89,14.55,2141,0,none,999,999,999,999,0
26,69,31029,91.13,0.327,12.6,8.39,31.32,14.29,2122,0,none,999,999,999,999,0
26,70,31177,89.04,0.333,12.61,8.39,31.37,14.59,2241,0,none,999,999,999,999,0
26,71,31302,88.95,0.301,12.53,8.38,31.16,14.29,2260,0,none,999,999,999,999,0
26,72,31458,88.17,0.33,12.61,8.38,31.87,14.64,2196,0,none,999,999,999,999,0
26,73,31548,90.24,0.327,12.57,8.37,31.14,14.51,2193,0,none,999,999,999,999,0
26,74,31696,88.04,0.346,12.54,8.37,31.3,14.34,2216,0,none,999,999,999,999,0
26,75,31830,87.86,0.305,12.58,8.37,31.21,14.33,2211,0,none,999,999,999,999,0
26,76,31901,87.2,0.348,12.58,8.36,31.45,14.27,2209,0,none,999,999,999,999,0
26,77,32012,87.7,0.329,12.58,8.36,31.52,14.66,2127,0,none,999,999,999,999,0
26,78,32211,92.52,0.346,12.6,8.35,31.66,14.63,2157,0,none,999,999,999,999,0
26,79,32315,89.15,0.309,12.55,8.35,31.54,14.56,2130,0,none,999,999,999,999,0
26,80,32533,90.29,0.325,12.53,8.35,31.28,14.48,2220,0,none,999,999,999,999,0
26,81,32748,91.09,0.339,12.54,8.34,31.76,14.22,2211,0,none,999,999,999,999,0
26,82,32836,89.41,0.297,12.58,8.34,31.56,14.25,2168,0,none,999,999,999,999,0
26,83,32987,91.37,0.314,12.6,8.33,31.5,14.06,2185,0,none,999,999,999,999,0
26,84,33080,91.29,0.312,12.61,8.33,31.65,14.4,2137,0,none,999,999,999,999,0
26,85,33271,90.36,0.322,12.64,8.32,31.87,14.67,2241,0,none,999,999,999,999,0
26,86,33395,89.61,0.315,12.56,8.32,31.08,14.52,2246,0,none,999,999,999,999,0
26,87,33573,89.54,0.327,12.64,8.31,31.83,14.33,2229,0,none,999,999,999,999,0
26,88,33635,91.79,0.342,12.55,8.31,31.7,14.52,2169,0,none,999,999,999,999,0
26,89,33788,87.78,0.314,12.57,8.3,31.8,14.54,2189,0,none,999,999,999,999,0
26,90,33889,90.8,0.346,12.58,8.3,31.67,14.58,2186,0,none,999,999,999,999,0
26,91,33968,89.32,0.308,12.53,8.3,31.2,13.98,2220,0,none,999,999,999,999,0
26,92,34175,90.35,0.343,12.58,8.29,31.81,14.27,2180,0,none,999,999,999,999,0
26,93,34369,88.99,0.353,12.51,8.29,31.45,14.34,2140,0,none,999,999,999,999,0
26,94,34499,88.59,0.345,12.58,8.28,31.52,14.59,2243,0,none,999,999,999,999,0
26,95,34545,87.74,0.382,12.58,8.28,31.71,14.25,2167,0,none,999,999,999,999,0
26,96,34725,88.75,0.323,12.6,8.28,31.62,14.46,2128,0,none,999,999,999,999,0
26,97,34919,87.9,0.31,12.58,8.27,31.19,14.42,2178,0,none,999,999,999,999,0
26,98,35089,90.21,0.332,12.58,8.27,31.15,14.26,2085,0,none,999,999,999,999,0
26,99,35143,90.41,0.315,12.62,8.26,31.34,14.4,2180,0,none,999,999,999,999,0
26,100,35215,91.86,0.31,12.57,8.26,31.26,14.68,2139,0,none,999,999,999,999,0
26,101,35340,90.73,0.324,12.56,8.26,31.22,14.36,2167,0,none,999,999,999,999,0
26,102,35541,89.27,0.312,12.58,8.25,31.57,14.51,2195,0,none,999,999,999,999,0
26,103,35614,89.47,0.345,12.54,8.25,31.3,14.06,2254,0,none,999,999,999,999,0
26,104,35658,90.59,0.331,12.64,8.25,31.04,14.34,2098,0,none,999,999,999,999,0
26,105,35817,87.55,0.318,12.59,8.24,31.22,14.27,2152,0,none,999,999,999,999,0
26,106,36031,90.87,0.31,12.51,8.24,31.64,14.04,2230,0,none,999,999,999,999,0
26,107,36201,88.56,0.328,12.55,8.23,31.13,14.05,2159,0,none,999,999,999,999,0
26,108,36400,88.89,0.324,12.58,8.23,31.42,14.29,2167,0,none,999,999,999,999,0
26,109,36476,89.26,0.343,12.65,8.23,31.78,14.39,2134,0,none,999,999,999,999,0
26,110,36654,88.62,0.313,12.51,8.22,31.7,14.5,2179,0,none,999,999,999,999,0
26,111,36709,88.87,0.363,12.54,8.22,30.92,14.41,2204,0,none,999,999,999,999,0
26,112,36863,88.77,0.316,12.58,8.22,31.45,14.62,2215,0,none,999,999,999,999,0
26,113,36904,88.26,0.357,12.53,8.21,31.48,14.24,2102,0,none,999,999,999,999,0
26,114,36999,90.39,0.301,12.59,8.21,31.71,14.48,2167,0,none,999,999,999,999,0
26,115,37080,91.43,0.362,12.61,8.2,31.44,14.37,2184,0,none,999,999,999,999,0
26,116,37175,88.8,0.353,12.47,8.2,31.34,14.31,2190,0,none,999,999,999,999,0
26,117,37274,89.46,0.307,12.53,8.19,31.28,14.52,2217,0,none,999,999,999,999,0
26,118,37415,89.41,0.347,12.59,8.19,31.59,14.52,2158,0,none,999,999,999,999,0
26,119,37631,90.74,0.34,12.58,8.18,31.71,14.4,2168,0,none,999,999,999,999,0
26,120,37815,89.21,0.325,12.65,8.18,31.72,14.3,2200,0,none,999,999,999,999,0
26,121,37880,89.9,0.286,12.64,8.18,31.11,14.0,2109,0,none,999,999,999,999,0
26,122,37934,90.16,0.362,12.56,8.18,31.35,14.0,2158,0,none,999,999,999,999,0
26,123,38029,90.51,0.294,12.5,8.17,30.9,14.53,2247,0,none,999,999,999,999,0
26,124,38170,91.23,0.313,12.61,8.17,31.41,13.99,2146,0,none,999,999,999,999,0
26,125,38361,90.11,0.299,12.6,8.17,31.01,14.46,2214,0,none,999,999,999,999,0
26,126,38423,88.81,0.317,12.61,8.16,31.55,14.33,2133,0,none,999,999,999,999,0
26,127,38550,92.48,0.304,12.52,8.16,31.53,14.48,2142,0,none,999,999,999,999,0
26,128,38671,90.21,0.352,12.66,8.16,31.48,14.12,2131,0,none,999,999,999,999,0
26,129,38872,89.8,0.332,12.63,8.15,30.8,14.37,2200,0,none,999,999,999,999,0
26,130,38963,90.68,0.334,12.56,8.15,31.49,14.68,2167,0,none,999,999,999,999,0
26,131,39068,91.7,0.349,12.59,8.14,31.46,14.31,2220,0,none,999,999,999,999,0
26,132,39260,88.14,0.332,12.5,8.14,31.29,14.51,2188,0,none,999,999,999,999,0
26,133,39324,91.01,0.31,12.61,8.14,31.81,14.07,2165,0,none,999,999,999,999,0
26,134,39412,88.35,0.326,12.55,8.13,31.38,14.55,2116,0,none,999,999,999,999,0
26,135,39621,89.78,0.316,12.52,8.13,31.54,14.93,2177,0,none,999,999,999,999,0
26,136,39703,88.7,0.353,12.49,8.13,31.48,14.51,2212,0,none,999,999,999,999,0
26,137,39870,91.13,0.308,12.54,8.12,31.3,14.67,2200,0,none,999,999,999,999,0
26,138,39982,87.89,0.319,12.57,8.12,31.28,14.31,2203,0,none,999,999,999,999,0
26,139,40056,87.25,0.357,12.54,8.11,31.82,14.29,2196,0,none,999,999,999,999,0
26,140,40100,86.55,0.303,12.61,8.11,31.3,14.2,2242,0,none,999,999,999,999,0
26,141,40151,91.28,0.358,12.58,8.11,31.27,14.39,2123,0,none,999,999,999,999,0
26,142,40223,89.8,0.311,12.57,8.1,31.01,14.28,2137,0,none,999,999,999,999,0
26,143,40376,89.24,0.337,12.59,8.1,31.75,14.18,2162,0,none,999,999,999,999,0
26,144,40526,92.29,0.322,12.55,8.09,31.12,14.32,2222,0,none,999,999,999,999,0
26,145,40617,90.18,0.283,12.61,8.09,31.45,14.38,2230,0,none,999,999,999,999,0
26,146,40739,87.93,0.316,12.56,8.09,31.59,14.16,2241,0,none,999,999,999,999,0
26,147,40923,89.76,0.333,12.6,8.08,32.1,14.25,2194,0,none,999,999,999,999,0
26,148,41089,90.01,0.298,12.55,8.08,31.13,14.29,2148,0,none,999,999,999,999,0
26,149,41205,89.28,0.322,12.53,8.08,31.43,14.19,2157,0,none,999,999,999,999,0
26,150,41277,90.38,0.334,12.55,8.07,31.45,14.13,2201,0,none,999,999,999,999,0
26,151,41496,88.9,0.358,12.52,8.06,31.52,13.96,2182,0,none,999,999,999,999,0
26,152,41658,89.8,0.318,12.64,8.06,31.39,14.09,2176,0,none,999,999,999,999,0
26,153,41741,89.54,0.328,12.6,8.06,31.73,14.32,2121,0,none,999,999,999,999,0
26,154,41867,89.76,0.325,12.56,8.05,31.42,14.76,2178,0,none,999,999,999,999,0
26,155,42008,88.94,0.296,12.49,8.05,31.2,14.61,2228,0,none,999,999,999,999,0
26,156,42192,88.88,0.354,12.61,8.04,31.53,14.39,2119,0,none,999,999,999,999,0
26,157,42260,90.24,0.313,12.54,8.04,31.57,14.6,2250,0,none,999,999,999,999,0
26,158,42312,89.56,0.286,12.45,8.03,31.58,14.2,2102,0,none,999,999,999,999,0
26,159,42508,90.21,0.295,12.64,8.03,31.21,14.43,2183,0,none,999,999,999,999,0
26,160,42726,89.72,0.333,12.57,8.02,31.45,14.6,2162,0,none,999,999,999,999,0
26,161,42872,91.46,0.299,12.64,8.02,31.26,14.8,2199,0,none,999,999,999,999,0
26,162,43028,90.57,0.325,12.61,8.02,30.41,14.25,2182,0,none,999,999,999,999,0
26,163,43126,89.45,0.32,12.62,8.01,31.77,14.52,2175,0,none,999,999,999,999,0
26,164,43172,91.71,0.358,12.61,8.01,31.15,14.4,2202,0,none,999,999,999,999,0
26,165,43303,89.03,0.345,12.54,8.0,31.39,14.2,2248,0,none,999,999,999,999,0
26,166,43370,90.2,0.336,12.54,8.0,30.92,14.11,2117,0,none,999,999,999,999,0
26,167,43500,90.93,0.332,12.48,8.0,31.3,13.95,2135,0,none,999,999,999,999,0
26,168,43668,90.65,0.321,12.65,7.99,31.13,14.31,2215,0,none,999,999,999,999,0
26,169,43864,90.1,0.339,12.67,7.99,31.56,14.4,2121,0,none,999,999,999,999,0
26,170,43918,89.18,0.337,12.53,7.99,31.49,14.17,2109,0,none,999,999,999,999,0
26,171,44026,88.82,0.33,12.56,7.98,31.11,14.49,2155,0,none,999,999,999,999,0
26,172,44127,90.5,0.335,12.62,7.98,31.62,14.44,2215,0,none,999,999,999,999,0
26,173,44258,89.78,0.365,12.59,7.98,31.04,14.43,2143,0,none,999,999,999,999,0
26,174,44307,88.51,0.33,12.53,7.98,31.17,14.27,2206,0,none,999,999,999,999,0
26,175,44405,92.63,0.367,12.64,7.97,31.44,14.53,2166,0,none,999,999,999,999,0
26,176,44618,89.78,0.337,12.66,7.97,31.43,14.17,2173,0,none,999,999,999,999,0
26,177,44754,88.79,0.338,12.52,7.96,31.16,14.46,2150,0,engine,73,999,999,999,0
26,178,44898,88.89,0.346,12.53,7.96,31.92,14.25,2210,0,engine,72,999,999,999,0
26,179,45051,89.19,0.367,12.51,7.96,31.04,14.4,2183,0,engine,71,999,999,999,0
26,180,45153,93.27,0.385,12.54,7.95,31.33,14.35,2156,0,engine,70,999,999,999,0
26,181,45342,89.9,0.399,12.54,7.95,31.39,14.21,2264,0,engine,69,999,999,999,0
26,182,45447,90.99,0.408,12.67,7.95,31.34,14.38,2239,0,engine,68,999,999,999,0
26,183,45492,91.51,0.381,12.58,7.95,31.45,14.16,2213,0,engine,67,999,999,999,0
26,184,45563,93.42,0.423,12.65,7.94,31.19,14.02,2197,1,engine,66,999,999,999,0
26,185,45677,91.87,0.398,12.56,7.94,31.31,14.17,2162,0,engine,65,999,999,999,0
26,186,45773,91.81,0.459,12.57,7.93,31.57,14.16,2176,0,engine,64,999,999,999,0
26,187,45879,93.0,0.425,12.61,7.93,31.44,13.92,2220,0,engine,63,999,999,999,0
26,188,45948,92.56,0.433,12.55,7.92,31.72,13.77,2235,0,engine,62,999,999,999,0
26,189,46082,91.79,0.471,12.63,7.92,31.15,13.74,2281,1,engine,61,999,999,999,0
26,190,46160,94.12,0.483,12.63,7.92,31.28,13.55,2188,1,engine,60,999,999,999,0
26,191,46361,93.12,0.477,12.6,7.91,31.14,13.81,2277,0,engine,59,999,999,999,0
26,192,46434,93.38,0.489,12.56,7.91,31.19,13.42,2263,0,engine,58,999,999,999,0
26,193,46634,95.6,0.507,12.65,7.9,31.54,13.59,2187,0,engine,57,999,999,999,0
26,194,46794,96.79,0.574,12.65,7.9,31.49,13.67,2235,0,engine,56,999,999,999,0
26,195,46915,96.09,0.547,12.48,7.89,30.97,13.61,2247,0,engine,55,999,999,999,0
26,196,47084,94.35,0.591,12.5,7.89,31.6,13.28,2272,0,engine,54,999,999,999,0
26,197,47250,94.79,0.562,12.5,7.89,30.89,13.25,2243,0,engine,53,999,999,999,0
26,198,47380,96.06,0.57,12.55,7.88,31.33,13.53,2255,0,engine,52,999,999,999,0
26,199,47487,95.86,0.566,12.56,7.88,31.16,13.3,2303,0,engine,51,999,999,999,0
26,200,47567,96.36,0.605,12.57,7.87,31.01,12.91,2336,0,engine,50,999,999,999,0
26,201,47611,98.26,0.681,12.5,7.87,31.41,13.36,2231,0,engine,49,999,999,999,0
26,202,47784,96.45,0.603,12.59,7.86,31.0,12.97,2263,0,engine,48,999,999,999,0
26,203,47915,96.45,0.667,12.58,7.86,31.43,13.22,2263,1,engine,47,999,999,999,0
26,204,47961,98.6,0.665,12.59,7.86,31.92,13.11,2274,1,engine,46,999,999,999,0
26,205,48132,96.86,0.632,12.57,7.85,31.71,13.22,2327,0,engine,45,999,999,999,0
